dataset	gene	UTRPRISM	Sequence-only	Zero coverage	miRanda	tg_repression	wt_mean
GSE83684	Alkbh7	0.0891699092088197	0.1147859922178988	0.1147859922178988	0.0557717250324254	-0.185565400848092	22.2353
GSE83684	Alpl	0.1309987029831388	0.1151102464332036	0.1556420233463035	0.0796044098573281	-0.0574850862639015	51.816
GSE83684	Amd1	0.1485084306095979	0.1566147859922179	0.1089494163424124	0.1376459143968871	1.70746569535829	18.5938
GSE83684	Ampd2	0.0593385214007782	0.12905317769131	0.11284046692607	0.1053826199740596	-0.1211268057495447	24.5857
GSE83684	Ankrd13a	0.1488326848249027	0.1342412451361867	0.1335927367055771	0.1053826199740596	0.062226064624407	24.2538
GSE83684	Anln	0.1536964980544747	0.1313229571984435	0.1462386511024643	0.1420233463035019	0.4241743111510132	10.6146
GSE83684	Arf3	0.0068093385214007	0.0061608300907911	0.0129701686121919	0.0945201037613489	-0.1786521477241374	23.3735
GSE83684	Arfrp1	0.1018158236057068	0.1348897535667963	0.1271076523994811	0.0173476005188067	0.8579311018020506	12.7727
GSE83684	Arid5a	0.0304798962386511	0.0204280155642023	0.0301556420233463	0.0945201037613489	-0.2267902374001256	22.6845
GSE83684	Arih1	0.061284046692607	0.0774967574578469	0.0113488975356679	0.1554798962386511	0.0683739673575063	14.0708
GSE83684	Atf7ip	0.0698543163458128	0.1485363626206541	0.1614822425275798	0.0812602923388565	-0.2562880106680429	29.3174
GSE83684	Atg101	0.1614785992217899	0.1634241245136186	0.1579118028534371	0.0059987029831387	0.0014736442571683	36.0359
GSE83684	Atm	0.1021400778210116	0.1319714656290531	0.0723086900129701	0.1575875486381323	0.1520714229326181	20.1698
GSE83684	Atp6v1c1	0.0029310037893237	0.0305689071997151	0.0162762900231428	0.1311322194247348	0.5845808117732263	28.8004
GSE83684	BC005537	0.1050583657587548	0.1303501945525292	0.0236705577172503	0.1151102464332036	-0.0939373364155731	10.4278
GSE83684	Bag5	0.0184824902723735	0.0823605706874189	0.0765239948119325	0.064526588845655	0.1856494286696217	15.3581
GSE83684	Bank1	0.1605058365758755	0.1647211413748378	0.1598573281452659	0.0557717250324254	0.5767987577540623	137.882
GSE83684	Bysl	0.0421530479896238	0.0395590142671854	0.0661478599221789	0.1459143968871595	-0.572617115942248	18.8948
GSE83684	Cbl	0.0388461407676202	0.0361306635188504	0.0159212463020446	0.1078594606935882	-0.3133090728188978	32.1061
GSE83684	Ccdc47	0.1910391679661124	0.2216817985300475	0.1566912954138066	0.2139403809440534	0.1336212976628612	23.9292
GSE83684	Ccna2	0.1540207522697795	0.164396887159533	0.0810635538261997	0.1420233463035019	0.051674936726286	76.1185
GSE83684	Cct5	0.0690661478599221	0.1024643320363164	0.1040856031128404	0.0557717250324254	0.2248282020023833	601.993
GSE83684	Cd40	0.1131647211413748	0.0946822308690013	0.0492866407263294	0.0265888456549935	0.1530406793398713	150.997
GSE83684	Cdk12	0.1533722438391699	0.1540207522697795	0.1582360570687419	0.1105706874189364	-0.6878782210481131	10.7412
GSE83684	Cdk2	0.1147859922178988	0.1215953307392996	0.1121919584954604	0.0796044098573281	0.3171155492139759	49.1693
GSE83684	Cdk6	0.0382619974059662	0.0119974059662775	0.0275616083009079	0.1251621271076524	-0.0527015019028844	14.1389
GSE83684	Cenpa	0.164396887159533	0.1592088197146563	0.1433203631647211	0.0997081712062256	-0.5354467859561929	28.1217
GSE83684	Cfl1	0.0963035019455252	0.0820363164721141	0.0126459143968871	0.0723086900129701	0.3432914402919227	2281.07
GSE83684	Chmp6	0.1507782101167315	0.1264591439688716	0.1297016861219196	0.1619649805447471	0.1634968051320693	15.7383
GSE83684	Ciita	0.0583657587548638	0.0152399481193255	0.0651750972762646	0.0265888456549935	-0.0930009698114631	39.5252
GSE83684	Cir1	0.0927367055771725	0.1624513618677042	0.1504539559014267	0.0465304798962386	0.7967925982487389	14.15
GSE83684	Cnbp	0.0411802853437094	0.1251621271076524	0.0616083009079118	0.064526588845655	0.2958506748996097	389.304
GSE83684	Commd2	0.1303501945525292	0.0943579766536965	0.1569390402075227	0.1105706874189364	0.1733035322483638	14.1495
GSE83684	Copg1	0.117704280155642	0.0862516212710765	0.0859273670557717	0.0997081712062256	-0.0922473959070737	56.1077
GSE83684	Copg2	0.0428015564202334	0.0311284046692607	0.1034370946822308	0.0363164721141374	0.2224063515309815	15.8504
GSE83684	Cox14	0.0749027237354085	0.0583657587548638	0.1326199740596627	0.1332684824902723	-0.4722280627911281	52.3839
GSE83684	Cpne1	0.1481841763942931	0.0758754863813229	0.1073281452658884	0.1053826199740596	-0.58907550791481	26.3715
GSE83684	Cpne3	0.0904669260700389	0.1222438391699092	0.0719844357976653	0.0059987029831387	-0.2438463676591888	13.8861
GSE83684	Csrnp1	0.0761997405966277	0.1228923476005188	0.1254863813229572	0.0723086900129701	-0.8854392936798687	19.7815
GSE83684	Ctsz	0.0327496757457847	0.0269130998702983	0.0051880674448767	0.1528858625162127	-0.705930187177497	277.962
GSE83684	Cul3	0.0911154345006485	0.1501297016861219	0.1523994811932555	0.1459143968871595	0.4770201362989583	42.1873
GSE83684	Cwf19l1	0.1228923476005188	0.0554474708171206	0.1037613488975356	0.0059987029831387	0.4053625021026468	11.0988
GSE83684	Cyb5b	0.1870819663792884	0.2448055746293329	0.2590600442511635	0.1834198011240813	0.3355862452298659	21.7066
GSE83684	Dcp1a	0.0243190661478599	0.0194552529182879	0.0586900129701686	0.1459143968871595	0.0635652933135006	12.535
GSE83684	Ddit4	0.1381322957198443	0.1391050583657587	0.1449416342412451	0.1204604409857328	0.4635471493889156	86.5108
GSE83684	Derl1	0.0616083009079118	0.0658236057068741	0.0567444876783398	0.0059987029831387	-0.3719754113268863	26.4162
GSE83684	Dmap1	0.0609597924773022	0.0035667963683527	0.062905317769131	0.0265888456549935	-0.6112248231549282	20.9776
GSE83684	Dnajb1	0.059662775616083	0.0966277561608301	0.0875486381322957	0.0557717250324254	-0.0362578192247724	28.0667
GSE83684	Dock10	0.166018158236057	0.166018158236057	0.0486381322957198	0.0557717250324254	0.6878006331006867	129.03
GSE83684	Dr1	0.1637483787289234	0.1653696498054474	0.1653696498054474	0.1251621271076524	0.3094429543627974	28.1449
GSE83684	Dync1h1	0.0736057068741893	0.0609597924773022	0.099870298313878	0.0363164721141374	-0.5221398491319027	33.2088
GSE83684	Eif4b	0.053177691309987	0.0573929961089494	0.0411802853437094	0.1608300907911803	-0.2642481184153622	78.4629
GSE83684	Eif4h	0.114461738002594	0.0969520103761348	0.1050583657587548	0.1481841763942931	-0.2375742205359579	130.137
GSE83684	Elavl1	0.0042153047989623	0.0408560311284046	0.0139429312581063	0.0875486381322957	-0.1304368895371288	49.3342
GSE83684	Elovl1	0.1297016861219196	0.1322957198443579	0.1588845654993515	0.1105706874189364	0.1138801429815812	43.0761
GSE83684	Esco2	0.1423476005188067	0.1397535667963683	0.1647211413748378	0.1332684824902723	0.8077637878341668	24.4423
GSE83684	Exosc1	0.0035667963683527	0.0535019455252918	0.0006485084306095	0.1204604409857328	-0.2824538342075984	33.3408
GSE83684	Fads2	0.1361867704280155	0.0985732814526588	0.1394293125810635	0.0557717250324254	0.1463614997599096	55.745
GSE83684	Fbxw11	0.1083009079118028	0.0836575875486381	0.0726329442282749	0.0059987029831387	0.0243420598702659	11.2639
GSE83684	Foxo3	0.0444228274967574	0.0214007782101167	0.0642023346303502	0.0997081712062256	0.4243207979839098	15.3146
GSE83684	Frmd8	0.0282101167315175	0.0405317769130998	0.0590142671854734	0.1251621271076524	-0.7407874032750312	12.3603
GSE83684	Gatad2b	0.0048638132295719	0.036964980544747	0.0061608300907911	0.0465304798962386	0.0913483705822226	86.8687
GSE83684	Gcat	0.1070038910505836	0.109597924773022	0.130674448767834	0.1528858625162127	-0.8250357126173804	12.9986
GSE83684	Gfm2	0.1501297016861219	0.1329442282749675	0.1280804150453956	0.1251621271076524	0.1670381300040802	13.4433
GSE83684	Gle1	0.0716601815823605	0.1261348897535668	0.1416990920881971	0.1332684824902723	-0.196714721079771	10.5468
GSE83684	Glipr2	0.1157587548638132	0.0726329442282749	0.1429961089494163	0.0465304798962386	-1.116239873141823	13.1063
GSE83684	Glo1	0.0097060693921984	0.032388594874448	0.0234343281919728	0.0318528119397408	0.1363246186464159	62.2649
GSE83684	Gpi1	0.1523994811932555	0.099870298313878	0.1475356679636835	0.0363164721141374	0.2222633106372153	453.426
GSE83684	Grpel2	0.0538261997405966	0.0729571984435797	0.0872243839169909	0.0557717250324254	-0.0029906386866418	10.8871
GSE83684	Gypc	0.0379377431906614	0.053177691309987	0.0269130998702983	0.1595330739299611	-0.1114672515740107	19.4437
GSE83684	Hip1r	0.0567444876783398	0.045071335927367	0.0029182879377431	0.0796044098573281	-0.8252590194553564	33.3895
GSE83684	Hmmr	0.1271076523994811	0.1378080415045395	0.1141374837872892	0.1575875486381323	1.0165215584635408	20.4388
GSE83684	Hmox2	0.0214007782101167	0.0100518806744487	0.0132944228274967	0.1595330739299611	0.4001806160733681	82.6497
GSE83684	Hnrnpab	0.1416990920881971	0.1595330739299611	0.12094682230869	0.0265888456549935	-0.1201809402279359	351.708
GSE83684	Hnrnpd	0.040207522697795	0.0888456549935149	0.0230220492866407	0.1251621271076524	0.5657470656681935	94.8507
GSE83684	Hnrnph1	0.1650453955901426	0.1663424124513618	0.162775616083009	0.0363164721141374	0.5933667248048975	260.975
GSE83684	Hp1bp3	0.1034370946822308	0.1131647211413748	0.0415045395590142	0.1528858625162127	0.3422097506789079	32.3277
GSE83684	Ifit1	0.0275616083009079	0.0207522697795071	0.0045395590142671	0.0363164721141374	1.3547534876686051	22.1222
GSE83684	Ikbke	0.1316472114137483	0.1170557717250324	0.1371595330739299	0.1204604409857328	0.6364821796810243	10.7405
GSE83684	Immt	0.1073281452658884	0.1293774319066148	0.1498054474708171	0.1105706874189364	-0.0401111882328706	81.8648
GSE83684	Imp4	0.0009727626459143	0.0376134889753566	0.0635538261997405	0.0265888456549935	-0.3176238742678121	46.0637
GSE83684	Ing1	0.1494811932555123	0.125810635538262	0.1407263294422827	0.064526588845655	-0.2317830905101479	11.1777
GSE83684	Ino80c	0.1566147859922179	0.1070038910505836	0.1092736705577172	0.0465304798962386	0.5208078828831746	15.8705
GSE83684	Ipo11	0.1397535667963683	0.1394293125810635	0.1115434500648508	0.064526588845655	-0.0361809818530538	19.2095
GSE83684	Ipo9	0.0265888456549935	0.0379377431906614	0.0019455252918287	0.1204604409857328	-0.2860709282291092	21.1614
GSE83684	Ireb2	0.1546692607003891	0.1089494163424124	0.1404020752269779	0.1053826199740596	0.1819403684352702	12.3043
GSE83684	Ivd	0.0324254215304799	0.0541504539559014	0.0538261997405966	0.0173476005188067	0.384742270769987	19.6014
GSE83684	Jak1	0.0416653193499825	0.2753115894384743	0.2976806392388918	0.3031498467651825	0.4984236201414465	93.2113
GSE83684	Kptn	0.0541504539559014	0.0988975356679636	0.1303501945525292	0.0173476005188067	0.4066156772952656	14.9303
GSE83684	Larp1	0.1138060438830026	0.0059246005655137	0.1304202550201019	0.2252753915302283	-1.24542686490555	28.5693
GSE83684	Lnpep	0.1138132295719844	0.0175097276264591	0.0599870298313878	0.0796044098573281	0.4159079304415476	49.9416
GSE83684	Lrrc47	0.0826848249027237	0.0959792477302204	0.1001945525291828	0.0363164721141374	-0.4336143063272635	27.527
GSE83684	Lss	0.0758754863813229	0.0366407263294422	0.0904669260700389	0.0723086900129701	0.2407749590130112	62.6722
GSE83684	Luc7l	0.0787937743190661	0.0768482490272373	0.0557717250324254	0.0265888456549935	-0.0248642779764587	48.582
GSE83684	Lzic	0.0489623865110246	0.0577172503242542	0.0356679636835278	0.0059987029831387	0.1375667690950885	20.1655
GSE83684	Madd	0.2370759799278139	0.1888908319853102	0.1414185575423716	0.2139403809440534	0.299211714959402	12.7698
GSE83684	Mak16	0.1601815823605707	0.1407263294422827	0.1549935149156939	0.1420233463035019	0.4181831827229798	63.1201
GSE83684	Mapk1ip1l	0.0953307392996108	0.0638780804150454	0.0804150453955901	0.1376459143968871	-0.640147728133913	38.3192
GSE83684	Mapkapk5	0.0745784695201037	0.1167315175097276	0.1248378728923476	0.1105706874189364	0.2939688037195882	10.6861
GSE83684	Marcksl1	0.1027885862516212	0.1141374837872892	0.1167315175097276	0.0265888456549935	0.1596508830909622	100.596
GSE83684	Mbnl1	0.1410505836575875	0.1436446173800259	0.1287289234760052	0.1332684824902723	-0.0393552328516202	71.8798
GSE83684	Med11	0.0723086900129701	0.0223735408560311	0.051556420233463	0.0173476005188067	0.263216815984399	51.6811
GSE83684	Med12	0.1436446173800259	0.1190012970168612	0.0888456549935149	0.1151102464332036	-0.3122685385551058	18.7337
GSE83684	Mef2d	0.0651750972762646	0.0346952010376134	0.0311284046692607	0.1204604409857328	-1.148580493859562	27.8872
GSE83684	Mkln1	0.0278858625162127	0.0142671854734111	0.0914396887159533	0.0465304798962386	0.1026678546767261	19.8259
GSE83684	Mrpl15	0.1190012970168612	0.0697146562905317	0.1206225680933852	0.0173476005188067	0.9053588787902828	64.1963
GSE83684	Mrpl30	0.0979247730220492	0.0839818417639429	0.0898184176394293	0.064526588845655	0.4620205361800895	146.394
GSE83684	Mrpl35	0.0966277561608301	0.1037613488975356	0.1472114137483787	0.0363164721141374	0.3529788978436521	16.3243
GSE83684	Mrpl43	0.1455901426718547	0.1514267185473411	0.1413748378728923	0.1053826199740596	-0.6590213303202823	49.6466
GSE83684	Mrps17	0.0654993514915694	0.0739299610894941	0.0012970168612191	0.1420233463035019	-0.0779125878964279	50.4476
GSE83684	Mrps5	0.0453955901426718	0.101491569390402	0.0350194552529182	0.1459143968871595	-0.2584130788212606	35.0056
GSE83684	Msra	0.0794422827496757	0.0437743190661478	0.0544747081712062	0.0465304798962386	0.6367749611859259	20.455
GSE83684	Mtmr3	0.095006485084306	0.0586900129701686	0.1024643320363164	0.064526588845655	-0.0195427990042684	18.5276
GSE83684	Mvd	0.1345654993514915	0.1381322957198443	0.1423476005188067	0.0059987029831387	0.5382038104791258	94.2468
GSE83684	Mybl2	0.0985732814526588	0.1050583657587548	0.1501297016861219	0.0265888456549935	-0.110309574347756	28.1602
GSE83684	Myo1c	0.1141374837872892	0.0745784695201037	0.1420233463035019	0.1204604409857328	-0.8582655762143245	23.47
GSE83684	Ncoa5	0.1452658884565499	0.1202983138780804	0.1245136186770428	0.1640726329442282	-0.1333237459056073	28.5504
GSE83684	Ndufv2	0.1666666666666666	0.1666666666666666	0.1663424124513618	0.0796044098573281	0.5626499108524374	131.951
GSE83684	Necap2	0.0557717250324254	0.1086251621271076	0.0823605706874189	0.0363164721141374	-0.3102317822088913	52.9186
GSE83684	Nedd4	0.1044098573281452	0.1040856031128404	0.1057068741893644	0.1105706874189364	0.6393595276104875	20.3553
GSE83684	Nelfa	0.0346952010376134	0.0632295719844358	0.0856031128404669	0.1630998702983138	-0.5084731110216305	31.8927
GSE83684	Nelfe	0.0246433203631647	0.0372892347600518	0.0742542153047989	0.0059987029831387	0.3147619128062056	41.3958
GSE83684	Nfatc1	0.2083867768951356	0.2439622248330225	0.2146356316759541	0.108864984496876	-0.5497577355825083	32.3121
GSE83684	Nfe2l1	0.1378080415045395	0.0651750972762646	0.0184824902723735	0.0875486381322957	-0.1179858992826092	20.438
GSE83684	Nfkb2	0.0126459143968871	0.0090791180285343	0.0606355382619974	0.1251621271076524	-0.1906013111163256	60.7775
GSE83684	Nisch	0.0509079118028534	0.0674448767833981	0.046692607003891	0.1459143968871595	-0.4293004595370275	33.3559
GSE83684	Nkiras2	0.0810635538261997	0.1073281452658884	0.1099221789883268	0.0945201037613489	-0.1785416547339711	11.3106
GSE83684	Nmd3	0.0476653696498054	0.0453955901426718	0.0541504539559014	0.1499675745784695	0.4354836738334455	86.5284
GSE83684	Nme1	0.2284425596409157	0.1916548866446125	0.1944760197612906	0.2114574680482082	0.2743422692037178	323.178
GSE83684	Nomo1	0.0314939496835181	0.0775878401025954	0.076533710294039	0.2155106457395182	0.1386883971832562	37.3399
GSE83684	Nsd1	0.0175097276264591	0.0684176394293125	0.0152399481193255	0.1105706874189364	0.3180424692122128	11.9466
GSE83684	Nsf	0.1206225680933852	0.116083009079118	0.0943579766536965	0.0059987029831387	-0.0259165186142755	22.2576
GSE83684	Nuak2	0.1514267185473411	0.1494811932555123	0.1212710765239948	0.1528858625162127	-0.2171275646109811	14.6357
GSE83684	Nudt3	0.0298313878080415	0.0723086900129701	0.1215953307392996	0.0173476005188067	-0.4149391300137246	11.0148
GSE83684	Orc6	0.1254863813229572	0.1498054474708171	0.1624513618677042	0.0059987029831387	0.0967980241916137	57.369
GSE83684	Pacsin2	0.1913148447708846	0.1111973360148064	0.2299909646016409	0.2275177671879023	-0.4548448239942173	19.2317
GSE83684	Paxip1	0.098249027237354	0.0778210116731517	0.0911154345006485	0.1575875486381323	-0.0559313642258847	10.8504
GSE83684	Pcyt2	0.103112840466926	0.0667963683527885	0.0969520103761348	0.0059987029831387	0.1179601496362492	53.9645
GSE83684	Pes1	0.0473411154345006	0.0807392996108949	0.0774967574578469	0.1575875486381323	0.0273243864658772	78.4775
GSE83684	Pin1	0.0113488975356679	0.0022697795071335	0.0278858625162127	0.0557717250324254	0.109386339878069	10.8443
GSE83684	Pitpna	0.1005188067444876	0.0288586251621271	0.0820363164721141	0.1151102464332036	0.2812632569751869	63.0944
GSE83684	Pnpo	0.0103761348897535	0.1053826199740596	0.0813878080415045	0.0465304798962386	-0.1866814137401151	12.0399
GSE83684	Poldip2	0.0859273670557717	0.1121919584954604	0.1164072632944228	0.0557717250324254	-0.8244282848385129	21.9874
GSE83684	Polr1a	0.0162127107652399	0.0025940337224383	0.0428015564202334	0.1251621271076524	-0.3327237396331153	28.6368
GSE83684	Polr2b	0.0706874189364461	0.0976005188067444	0.1329442282749675	0.1288910505836576	-0.0659660707038565	59.453
GSE83684	Polr2d	0.1653696498054474	0.1598573281452659	0.1656939040207522	0.0173476005188067	0.3674482822185245	59.7031
GSE83684	Pphln1	0.0943579766536965	0.1368352788586251	0.1611543450064851	0.1288910505836576	0.361137111148178	22.5666
GSE83684	Ppp1r7	0.0119974059662775	0.0094033722438391	0.0288586251621271	0.0557717250324254	0.3485209493578622	31.5666
GSE83684	Prdx6	0.0946822308690013	0.0878728923476005	0.1076523994811932	0.1420233463035019	-0.3536332076915673	37.9946
GSE83684	Prkacb	0.045071335927367	0.0648508430609598	0.0833333333333333	0.0173476005188067	-0.3005926686628428	10.0127
GSE83684	Prkcb	0.1598573281452659	0.1465629053177691	0.1559662775616083	0.0173476005188067	0.0157131743089236	18.699
GSE83684	Psma4	0.0865758754863813	0.1300259403372244	0.1125162127107652	0.0363164721141374	0.0476733993883673	349.011
GSE83684	Ptpn1	0.0372892347600518	0.0340466926070038	0.0609597924773022	0.1648832684824902	-0.7287747396862496	24.0492
GSE83684	Ptpra	0.0308041504539559	0.0048638132295719	0.0048638132295719	0.1204604409857328	-0.0130264287971431	14.1956
GSE83684	Rab11b	0.0314526588845655	0.0301556420233463	0.0259403372243839	0.1595330739299611	-0.020957832985557	16.5197
GSE83684	Rab1b	0.0846303501945525	0.0690661478599221	0.0463683527885862	0.0723086900129701	-0.1575589901552723	55.7739
GSE83684	Rab2a	0.0599870298313878	0.0937094682230869	0.0619325551232166	0.0173476005188067	-0.3608980129366834	35.5887
GSE83684	Rab5a	0.1060311284046692	0.1404020752269779	0.1170557717250324	0.1619649805447471	0.0157093360920663	21.8098
GSE83684	Rab5b	0.1343391501485641	0.1784718554526804	0.0714149699458558	0.2803096852308941	0.2608818527521568	11.5765
GSE83684	Rapgef1	0.0252918287937743	0.0220492866407263	0.0791180285343709	0.0363164721141374	0.0908173653069024	15.2449
GSE83684	Rbl1	0.3178014665991212	0.2844185520118132	0.2840448961847584	0.1919504115603364	-0.2692594156550756	20.2407
GSE83684	Rbms1	0.0642023346303502	0.0440985732814526	0.1086251621271076	0.1554798962386511	-0.9173670247266958	30.3468
GSE83684	Rdx	0.1394293125810635	0.1446173800259403	0.0204280155642023	0.0173476005188067	0.1199644531896293	109.401
GSE83684	Rel	0.0577172503242542	0.0343709468223086	0.0064850843060959	0.0796044098573281	0.1993696416613364	78.7105
GSE83684	Reps1	0.067057471934401	0.1435668935231738	0.0779849604336991	0.1361485157172211	-0.178186043703215	13.1564
GSE83684	Rfx1	0.0930609597924773	0.0736057068741893	0.1284046692607004	0.0997081712062256	0.0910343599603713	16.4867
GSE83684	Rmi1	0.0937094682230869	0.1478599221789883	0.1332684824902723	0.1288910505836576	0.2138215212624219	31.8363
GSE83684	Rpe	0.1472114137483787	0.1361867704280155	0.1131647211413748	0.0059987029831387	0.0303591009061161	19.4573
GSE83684	Rpl29	0.1165481377849672	0.1018182524762335	0.1621793283687219	0.1300696600067037	-0.0271467246537238	1878.32
GSE83684	Rrp7a	0.048313878080415	0.0077821011673151	0.0713359273670557	0.0557717250324254	-0.1752390820851781	34.666
GSE83684	Sart1	0.1086251621271076	0.1099221789883268	0.0298313878080415	0.0059987029831387	0.2847031881365724	20.6157
GSE83684	Sbno2	0.0055123216601815	0.0006485084306095	0.10473411154345	0.0465304798962386	-1.0384101988428038	15.7198
GSE83684	Sc5d	0.0862516212710765	0.054798962386511	0.0097276264591439	0.1459143968871595	0.7387460556546772	60.1106
GSE83684	Sema7a	0.0739299610894941	0.1001945525291828	0.1066796368352788	0.0875486381322957	-1.2210434939580166	25.3179
GSE83684	Sephs1	0.1251621271076524	0.1057068741893644	0.049935149156939	0.064526588845655	-0.4059371285871629	11.026
GSE83684	Sepsecs	0.0804150453955901	0.1267833981841764	0.0408560311284046	0.064526588845655	0.7657037239664306	10.3785
GSE83684	Setd1a	0.1572632944228275	0.1429961089494163	0.1309987029831388	0.0059987029831387	-0.2695926343083399	14.4856
GSE83684	Sh3bp2	0.1407640543094373	0.2205602322414679	0.1928549101609235	0.1365487495104749	-0.4279984011396509	23.2161
GSE83684	Sik1	0.0058365758754863	0.0129701686121919	0.0100518806744487	0.0875486381322957	0.0620350330654257	41.1332
GSE83684	Sin3a	0.0447470817120622	0.0940337224383917	0.0489623865110246	0.0173476005188067	0.116395224835947	30.6188
GSE83684	Sin3b	0.0622568093385214	0.0787937743190661	0.0142671854734111	0.0875486381322957	0.057441243874801	127.009
GSE83684	Ska2	0.0778210116731517	0.0852788586251621	0.1397535667963683	0.0059987029831387	0.8953633468293924	17.5505
GSE83684	Smap2	0.0885214007782101	0.0567444876783398	0.1293774319066148	0.0173476005188067	-0.0475583967530681	108.031
GSE83684	Smu1	0.0852788586251621	0.0551232166018158	0.0976005188067444	0.0557717250324254	0.3629207676632902	56.956
GSE83684	Smyd5	0.0917504697644171	0.0070347895132054	0.1241327771610061	0.2121655510884522	-0.3438649992847225	26.4772
GSE83684	Sorl1	0.07771778467577	0.1553214124367886	0.0686544543056587	0.1591657072628086	0.5283254200848537	45.9061
GSE83684	Spag5	0.1585603112840466	0.1640726329442282	0.0940337224383917	0.0557717250324254	0.0133009928852945	15.1843
GSE83684	Spi1	0.0956549935149156	0.1332684824902723	0.1511024643320363	0.1053826199740596	-0.8133144695127665	51.2598
GSE83684	Spsb3	0.122568093385214	0.1585603112840466	0.1219195849546044	0.0557717250324254	-0.9389222779958568	11.3643
GSE83684	Srp14	0.1319714656290531	0.0849546044098573	0.1313229571984435	0.0363164721141374	0.033882853576082	118.359
GSE83684	St13	0.1624513618677042	0.1523994811932555	0.1517509727626459	0.1204604409857328	0.4268616970493735	180.102
GSE83684	Stat1	0.107976653696498	0.119325551232166	0.0703631647211413	0.0875486381322957	-1.1266498762593518	158.512
GSE83684	Stk38	0.2145368284524541	0.2488152595291217	0.2724813261907585	0.2373639659254628	0.4678192230884068	23.4921
GSE83684	Tagap	0.3238485939268521	0.2885522474338983	0.3266697270435302	0.193719426592246	0.7789540459621875	29.6982
GSE83684	Tbcd	0.1478599221789883	0.1630998702983138	0.1342412451361867	0.1528858625162127	-0.2644562861462214	26.1894
GSE83684	Tcf25	0.1267833981841764	0.1413748378728923	0.1083009079118028	0.0059987029831387	-0.1325174552886663	58.5586
GSE83684	Tex261	0.0713359273670557	0.062905317769131	0.0992217898832684	0.0265888456549935	-0.5260193117808933	16.7447
GSE83684	Thap4	0.0389105058365758	0.0317769130998702	0.0226977950713359	0.0945201037613489	0.4211604531167121	11.4181
GSE83684	Timm10	0.0022697795071335	0.0664721141374837	0.0022697795071335	0.1204604409857328	0.3254662366835132	62.8269
GSE83684	Tmem248	0.0742542153047989	0.1232166018158236	0.1228923476005188	0.1528858625162127	-0.426078175542814	14.3084
GSE83684	Tnfaip3	0.0544747081712062	0.0593385214007782	0.0891699092088197	0.1608300907911803	0.3389900052729047	46.4291
GSE83684	Tnfrsf1b	0.036964980544747	0.0512321660181582	0.064526588845655	0.1332684824902723	-0.5289994323653175	12.949
GSE83684	Tnpo2	0.0839818417639429	0.0924124513618677	0.1199740596627756	0.0059987029831387	0.2073755834169093	12.7323
GSE83684	Tor1aip1	0.1391050583657587	0.0953307392996108	0.0431258106355382	0.1630998702983138	0.5432677748271013	38.1072
GSE83684	Tor1aip2	0.0123216601815823	0.1138132295719844	0.035343709468223	0.0173476005188067	0.017546939756774	37.5281
GSE83684	Tpx2	0.1134889753566796	0.1562905317769131	0.1400778210116731	0.1204604409857328	-0.0529930175555328	38.4193
GSE83684	Traf7	0.064526588845655	0.046692607003891	0.0862516212710765	0.0173476005188067	0.2960183640807168	26.1461
GSE83684	Trappc2l	0.0100518806744487	0.0103761348897535	0.0372892347600518	0.1053826199740596	-0.2538939145742969	57.7362
GSE83684	Trim14	0.1235408560311284	0.0911154345006485	0.0560959792477302	0.1332684824902723	-0.3235805821540443	15.6979
GSE83684	Trip12	0.1102464332036316	0.124189364461738	0.0398832684824902	0.0363164721141374	0.3223886017105304	33.3192
GSE83684	Tsc22d4	0.0463683527885862	0.0560959792477302	0.0525291828793774	0.0173476005188067	-0.4776805700171724	24.0467
GSE83684	Tsen2	0.0898184176394293	0.1588845654993515	0.0979247730220492	0.1204604409857328	0.5303292909983863	13.1694
GSE83684	Tspan13	0.0525291828793774	0.1212710765239948	0.0437743190661478	0.1105706874189364	-0.8601584335160934	20.1486
GSE83684	Ttc33	0.1180285343709468	0.1527237354085603	0.1553177691309987	0.0465304798962386	0.1214639422485861	13.4049
GSE83684	Ttpal	0.1549426515093716	0.174124513618677	0.1575112535286488	0.1398362198316421	-0.2353797635738166	16.8776
GSE83684	Twsg1	0.1232166018158236	0.1164072632944228	0.048313878080415	0.1575875486381323	-0.6016598010777754	12.8963
GSE83684	Ubfd1	0.0350194552529182	0.0869001297016861	0.0927367055771725	0.0997081712062256	-0.2383390633506645	14.629
GSE83684	Uqcrq	0.1520752269779507	0.1582360570687419	0.0901426718547341	0.0465304798962386	-0.3911991117959186	505.275
GSE83684	Usf1	0.0697146562905317	0.0603112840466926	0.103112840466926	0.1332684824902723	-0.1078763182707849	24.0672
GSE83684	Usp34	0.1617696196255537	0.2737397199737004	0.2523712773640018	0.0773871757008741	0.6645959540420083	10.7452
GSE83684	Utp6	0.1355382619974059	0.1277561608300908	0.0077821011673151	0.0465304798962386	0.0288070069960317	29.9563
GSE83684	Vasp	0.0518806744487678	0.0444228274967574	0.0178339818417639	0.0173476005188067	-0.3434354210963626	104.705
GSE83684	Vcpip1	0.0917639429312581	0.0891699092088197	0.0457198443579766	0.0875486381322957	0.3582468041411331	17.1883
GSE83684	Wdr48	0.1339169909208819	0.051556420233463	0.0937094682230869	0.0875486381322957	0.2127690129173709	14.6666
GSE83684	Wdr59	0.1400778210116731	0.1076523994811932	0.1468871595330739	0.1288910505836576	-0.0543979908841576	16.8754
